"","X","Y","Cdh9","Ctgf","Slc17a6","Lxn","Slc30a3","Gfra1","Spon1","Gnb4","Nnat","Synpr","Pcp4","Slc17a7","region","anum","section","id"
"1",637.872,6.908,1.86727961819203,0,0.232664233576642,0.817307692307692,0.583152021336328,0,0,0.583152021336328,0.116332116788321,0,0,0,"ant","1234560","1",1
"2",648.738,3.233,3.16700349072203,0,0.576244717986405,3.16700349072203,4.60527282748484,0.288122358993202,0,1.43826933676281,0,0,2.87888113172883,11.5155245269153,"ant","1234560","1",2
"3",683.589,4.922,3.60311937790862,0,0.921316740264954,2.17880666696403,5.0274320888532,0.334909377462569,3.1847986083233,1.59239930416165,0.419584578556879,0.083411392122753,23.2945269637361,36.1992803723033,"ant","1234560","1",3
"4",725.68,3.766,8.68886410705751,0,20.371992990282,0.898518400509798,41.9436036323084,0.298709574637566,6.88943762944082,0.298709574637566,0,0,110.548829058467,126.726939620838,"ant","1234560","1",4
"5",732.072,6.676,2.60732867311437,0,10.3302850394203,3.76583995658974,17.0887197165565,0.482939129879664,2.79996169683041,0.771888665453733,0.67557215359571,0.67557215359571,49.1417696064349,52.232037409429,"ant","1234560","1",5
"6",798.757,3.855,11.0034105308565,0,0,3.25530452131245,0.929841470976787,4.80389447574883,1.39562157935887,0,0.465780108382087,0,0.929841470976787,0,"ant","1234560","1",6
"7",848.211,2.981,11.369600874795,0,13.329688354292,7.84034991798797,9.80043739748496,1.96008747949699,0,0,0.390924002186987,0,0,0,"ant","1234560","1",7
"8",861.072,8.721,4.04589477904602,0,6.78291756981945,4.99799531404658,0,0,0,0,0.535689674614411,0.297132046157894,1.36851139538672,5.89045644193302,"ant","1234560","1",8
"9",481.151,5.296,18.7353173359568,0,0.160839882102323,0.751597688063059,6.06639479853858,0,4.13328149855405,0,0.0536132940341078,7.2468988388745,1.82487514033076,0.0536132940341078,"ant","1234560","1",9
"10",445.702,4.238,4.49229800907675,0,1.19783350448869,2.09663100009938,0.299036008877994,0,0,0,0.150362738927353,0.299036008877994,22.6118527843111,18.7176267929904,"ant","1234560","1",10
"11",462.297,3.972,3.76350822239624,0,0.577916992952232,1.15818324197338,0,1.15818324197338,0,0,0,0,0,0,"ant","1234560","1",11
"12",287.993,6.323,4.47496076473106,0,0.539663290055643,0.385647025253246,0,0.154016264802397,0,0.231630760450849,0.154016264802397,0.385647025253246,0.308032529604794,10.0304608360679,"ant","1234560","1",12
"13",346.133,3.904,8.48495575221239,0,1.0105809926895,0.404232397075798,0,0.202116198537899,4.64671027318199,1.41481338976529,0,0.606348595613698,96.9667179684494,61.6140438630242,"ant","1234560","1",13
"14",317.954,8.565,2.72020685317137,0,0.317510853088877,0.408228239685699,0.0223506604658837,0.408228239685699,0.725739092774575,0.113068047062706,0.0677093537642946,0.158426740361117,17.4795312290543,23.2604638213185,"ant","1234560","1",14
"15",547.679,5.64,4.43930998658067,0,0.17845547811783,0.35507120903857,4.61592571750141,0.35507120903857,0,0.5335266871564,0,0.5335266871564,0.71014241807714,22.0180944547855,"ant","1234560","1",15
"16",771.445,9.304,3.75007613646361,0.0388295964429044,0.117351669249667,0.547065869884476,3.94508699859909,1.52298306048281,3.3203619358288,0.195010862135476,0.468543797077713,0.273532934942238,1.13296133621186,8.71077280202489,"ant","1234560","1",16
